,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
3147,NORDESTE,MARANHAO,2.766,2006-08-16,2006
3148,NORTE,RORAIMA,2.97,2006-08-16,2006
3149,NORTE,TOCANTINS,2.759,2006-08-16,2006
3150,SUDESTE,ESPIRITO SANTO,2.714,2006-08-16,2006
3151,SUL,SANTA CATARINA,2.51,2006-08-16,2006
3152,SUL,RIO GRANDE DO SUL,2.749,2006-08-16,2006
3153,SUL,PARANA,2.449,2006-08-16,2006
3154,SUDESTE,SAO PAULO,2.451,2006-08-16,2006
3155,SUDESTE,RIO DE JANEIRO,2.547,2006-08-16,2006
3156,SUDESTE,MINAS GERAIS,2.49,2006-08-16,2006
3157,NORTE,AMAZONAS,2.583,2006-08-16,2006
3158,SUDESTE,SAO PAULO,2.449,2006-08-23,2006
3159,SUDESTE,RIO DE JANEIRO,2.555,2006-08-23,2006
3160,SUDESTE,MINAS GERAIS,2.489,2006-08-23,2006
3161,SUDESTE,ESPIRITO SANTO,2.708,2006-08-23,2006
3162,NORTE,TOCANTINS,2.76,2006-08-23,2006
3163,NORTE,RORAIMA,2.956,2006-08-23,2006
3164,NORTE,PARA,2.649,2006-08-23,2006
3165,NORTE,AMAZONAS,2.579,2006-08-23,2006
3166,NORTE,AMAPA,2.541,2006-08-23,2006
3167,NORTE,ACRE,2.967,2006-08-23,2006
3168,NORDESTE,SERGIPE,2.546,2006-08-23,2006
3169,NORDESTE,RIO GRANDE DO NORTE,2.714,2006-08-23,2006
3170,NORDESTE,PIAUI,2.467,2006-08-23,2006
3171,NORDESTE,PERNAMBUCO,2.717,2006-08-23,2006
3172,NORDESTE,PARAIBA,2.674,2006-08-23,2006
3173,NORDESTE,MARANHAO,2.767,2006-08-23,2006
3174,NORDESTE,CEARA,2.747,2006-08-23,2006
3175,SUL,PARANA,2.421,2006-08-23,2006
3176,CENTRO OESTE,DISTRITO FEDERAL,2.601,2006-08-23,2006
3177,CENTRO OESTE,GOIAS,2.642,2006-08-23,2006
3178,CENTRO OESTE,MATO GROSSO,2.957,2006-08-23,2006
3179,CENTRO OESTE,MATO GROSSO DO SUL,2.773,2006-08-23,2006
3180,NORDESTE,ALAGOAS,2.818,2006-08-23,2006
3181,NORDESTE,BAHIA,2.683,2006-08-23,2006
3182,SUL,RIO GRANDE DO SUL,2.742,2006-08-23,2006
3183,SUL,SANTA CATARINA,2.518,2006-08-23,2006
3184,NORTE,RONDONIA,2.711,2006-08-23,2006
3185,SUL,SANTA CATARINA,2.511,2006-08-30,2006
3186,SUL,RIO GRANDE DO SUL,2.729,2006-08-30,2006
3187,SUDESTE,SAO PAULO,2.446,2006-08-30,2006
3188,SUL,PARANA,2.472,2006-08-30,2006
3189,SUDESTE,RIO DE JANEIRO,2.555,2006-08-30,2006
3190,SUDESTE,MINAS GERAIS,2.486,2006-08-30,2006
3191,SUDESTE,ESPIRITO SANTO,2.711,2006-08-30,2006
3192,NORTE,TOCANTINS,2.761,2006-08-30,2006
3193,NORTE,RORAIMA,2.803,2006-08-30,2006
3194,NORTE,RONDONIA,2.754,2006-08-30,2006
3195,NORTE,PARA,2.65,2006-08-30,2006
3196,NORTE,AMAZONAS,2.575,2006-08-30,2006
3197,NORTE,AMAPA,2.532,2006-08-30,2006
3198,NORTE,ACRE,2.967,2006-08-30,2006
3199,NORDESTE,SERGIPE,2.547,2006-08-30,2006
3200,NORDESTE,PIAUI,2.491,2006-08-30,2006
3201,NORDESTE,RIO GRANDE DO NORTE,2.723,2006-08-30,2006
3202,NORDESTE,PARAIBA,2.655,2006-08-30,2006
3203,CENTRO OESTE,DISTRITO FEDERAL,2.599,2006-08-30,2006
3204,CENTRO OESTE,GOIAS,2.648,2006-08-30,2006
3205,NORDESTE,PERNAMBUCO,2.723,2006-08-30,2006
3206,CENTRO OESTE,MATO GROSSO,2.958,2006-08-30,2006
3207,CENTRO OESTE,MATO GROSSO DO SUL,2.764,2006-08-30,2006
3208,NORDESTE,ALAGOAS,2.82,2006-08-30,2006
3209,NORDESTE,BAHIA,2.68,2006-08-30,2006
3210,NORDESTE,CEARA,2.743,2006-08-30,2006
3211,NORDESTE,MARANHAO,2.773,2006-08-30,2006
3212,NORDESTE,ALAGOAS,2.822,2006-09-06,2006
3213,NORDESTE,MARANHAO,2.759,2006-09-06,2006
3214,NORDESTE,PARAIBA,2.653,2006-09-06,2006
3215,NORDESTE,PERNAMBUCO,2.677,2006-09-06,2006
3216,NORDESTE,PIAUI,2.506,2006-09-06,2006
3217,NORDESTE,RIO GRANDE DO NORTE,2.718,2006-09-06,2006
3218,NORDESTE,SERGIPE,2.547,2006-09-06,2006
3219,NORTE,ACRE,2.966,2006-09-06,2006
3220,NORDESTE,CEARA,2.743,2006-09-06,2006
3221,NORTE,AMAPA,2.529,2006-09-06,2006
3222,NORTE,PARA,2.653,2006-09-06,2006
3223,NORTE,RONDONIA,2.769,2006-09-06,2006
3224,NORTE,RORAIMA,2.814,2006-09-06,2006
3225,NORTE,TOCANTINS,2.761,2006-09-06,2006
3226,SUDESTE,ESPIRITO SANTO,2.704,2006-09-06,2006
3227,SUDESTE,MINAS GERAIS,2.492,2006-09-06,2006
3228,SUDESTE,RIO DE JANEIRO,2.547,2006-09-06,2006
3229,NORTE,AMAZONAS,2.571,2006-09-06,2006
3230,NORDESTE,BAHIA,2.691,2006-09-06,2006
3231,CENTRO OESTE,MATO GROSSO DO SUL,2.737,2006-09-06,2006
3232,CENTRO OESTE,MATO GROSSO,2.959,2006-09-06,2006
3233,CENTRO OESTE,DISTRITO FEDERAL,2.651,2006-09-06,2006
3234,CENTRO OESTE,GOIAS,2.641,2006-09-06,2006
3235,SUDESTE,SAO PAULO,2.445,2006-09-06,2006
3236,SUL,PARANA,2.468,2006-09-06,2006
3237,SUL,SANTA CATARINA,2.519,2006-09-06,2006
3238,SUL,RIO GRANDE DO SUL,2.723,2006-09-06,2006
3239,SUL,PARANA,2.461,2006-09-13,2006
3240,SUL,RIO GRANDE DO SUL,2.718,2006-09-13,2006
3241,SUL,SANTA CATARINA,2.511,2006-09-13,2006
3242,SUDESTE,SAO PAULO,2.439,2006-09-13,2006
3243,SUDESTE,RIO DE JANEIRO,2.554,2006-09-13,2006
3244,SUDESTE,ESPIRITO SANTO,2.703,2006-09-13,2006
3245,CENTRO OESTE,DISTRITO FEDERAL,2.666,2006-09-13,2006
3246,CENTRO OESTE,GOIAS,2.643,2006-09-13,2006
3247,CENTRO OESTE,MATO GROSSO,2.958,2006-09-13,2006
3248,CENTRO OESTE,MATO GROSSO DO SUL,2.717,2006-09-13,2006
3249,SUDESTE,MINAS GERAIS,2.495,2006-09-13,2006
3250,NORDESTE,ALAGOAS,2.817,2006-09-13,2006
3251,NORDESTE,CEARA,2.738,2006-09-13,2006
3252,NORDESTE,MARANHAO,2.735,2006-09-13,2006
3253,NORDESTE,PARAIBA,2.653,2006-09-13,2006
3254,NORDESTE,PERNAMBUCO,2.567,2006-09-13,2006
3255,NORDESTE,PIAUI,2.505,2006-09-13,2006
3256,NORDESTE,RIO GRANDE DO NORTE,2.709,2006-09-13,2006
3257,NORDESTE,SERGIPE,2.547,2006-09-13,2006
3258,NORTE,ACRE,2.967,2006-09-13,2006
3259,NORTE,AMAPA,2.525,2006-09-13,2006
3260,NORTE,AMAZONAS,2.571,2006-09-13,2006
3261,NORTE,PARA,2.651,2006-09-13,2006
3262,NORTE,RONDONIA,2.77,2006-09-13,2006
3263,NORTE,RORAIMA,2.816,2006-09-13,2006
3264,NORTE,TOCANTINS,2.764,2006-09-13,2006
3265,NORDESTE,BAHIA,2.69,2006-09-13,2006
3266,CENTRO OESTE,GOIAS,2.64,2006-09-20,2006
3267,SUL,SANTA CATARINA,2.513,2006-09-20,2006
3268,CENTRO OESTE,MATO GROSSO,2.958,2006-09-20,2006
3269,CENTRO OESTE,MATO GROSSO DO SUL,2.732,2006-09-20,2006
3270,NORDESTE,ALAGOAS,2.821,2006-09-20,2006
3271,NORDESTE,BAHIA,2.691,2006-09-20,2006
3272,NORDESTE,CEARA,2.743,2006-09-20,2006
3273,NORDESTE,MARANHAO,2.679,2006-09-20,2006
3274,NORDESTE,PARAIBA,2.652,2006-09-20,2006
3275,NORDESTE,PERNAMBUCO,2.717,2006-09-20,2006
3276,NORDESTE,PIAUI,2.507,2006-09-20,2006
3277,NORDESTE,RIO GRANDE DO NORTE,2.708,2006-09-20,2006
3278,NORDESTE,SERGIPE,2.544,2006-09-20,2006
3279,NORTE,ACRE,2.966,2006-09-20,2006
3280,NORTE,AMAPA,2.523,2006-09-20,2006
3281,NORTE,AMAZONAS,2.57,2006-09-20,2006
3282,NORTE,RONDONIA,2.77,2006-09-20,2006
3283,NORTE,RORAIMA,2.812,2006-09-20,2006
3284,NORTE,TOCANTINS,2.748,2006-09-20,2006
3285,SUDESTE,ESPIRITO SANTO,2.697,2006-09-20,2006
3286,SUDESTE,MINAS GERAIS,2.494,2006-09-20,2006
3287,SUDESTE,RIO DE JANEIRO,2.55,2006-09-20,2006
3288,SUDESTE,SAO PAULO,2.447,2006-09-20,2006
3289,SUL,PARANA,2.436,2006-09-20,2006
3290,SUL,RIO GRANDE DO SUL,2.712,2006-09-20,2006
3291,NORTE,PARA,2.647,2006-09-20,2006
3292,CENTRO OESTE,DISTRITO FEDERAL,2.642,2006-09-20,2006
3293,SUDESTE,SAO PAULO,2.436,2006-09-27,2006
3294,CENTRO OESTE,GOIAS,2.637,2006-09-27,2006
3295,CENTRO OESTE,MATO GROSSO,2.956,2006-09-27,2006
3296,CENTRO OESTE,MATO GROSSO DO SUL,2.715,2006-09-27,2006
3297,NORDESTE,ALAGOAS,2.82,2006-09-27,2006
3298,NORDESTE,BAHIA,2.688,2006-09-27,2006
3299,NORDESTE,CEARA,2.734,2006-09-27,2006
3300,NORDESTE,MARANHAO,2.77,2006-09-27,2006
3301,NORDESTE,PARAIBA,2.653,2006-09-27,2006
3302,NORDESTE,PERNAMBUCO,2.698,2006-09-27,2006
3303,NORDESTE,PIAUI,2.507,2006-09-27,2006
3304,NORDESTE,RIO GRANDE DO NORTE,2.696,2006-09-27,2006
3305,NORDESTE,SERGIPE,2.537,2006-09-27,2006
3306,NORTE,ACRE,2.965,2006-09-27,2006
3307,NORTE,AMAPA,2.523,2006-09-27,2006
3308,NORTE,AMAZONAS,2.568,2006-09-27,2006
3309,NORTE,PARA,2.644,2006-09-27,2006
3310,NORTE,RONDONIA,2.773,2006-09-27,2006
3311,NORTE,RORAIMA,2.79,2006-09-27,2006
3312,NORTE,TOCANTINS,2.749,2006-09-27,2006
3313,SUDESTE,ESPIRITO SANTO,2.689,2006-09-27,2006
3314,SUDESTE,MINAS GERAIS,2.492,2006-09-27,2006
3315,SUDESTE,RIO DE JANEIRO,2.554,2006-09-27,2006
3316,SUL,PARANA,2.422,2006-09-27,2006
3317,SUL,RIO GRANDE DO SUL,2.707,2006-09-27,2006
3318,SUL,SANTA CATARINA,2.511,2006-09-27,2006
3319,CENTRO OESTE,DISTRITO FEDERAL,2.512,2006-09-27,2006
3320,NORDESTE,CEARA,2.737,2006-10-04,2006
3321,NORDESTE,MARANHAO,2.772,2006-10-04,2006
3322,NORDESTE,PARAIBA,2.649,2006-10-04,2006
3323,NORDESTE,PERNAMBUCO,2.71,2006-10-04,2006
3324,NORDESTE,PIAUI,2.492,2006-10-04,2006
3325,NORDESTE,RIO GRANDE DO NORTE,2.693,2006-10-04,2006
3326,NORDESTE,SERGIPE,2.541,2006-10-04,2006
3327,NORTE,ACRE,2.965,2006-10-04,2006
3328,NORTE,AMAPA,2.514,2006-10-04,2006
3329,NORTE,AMAZONAS,2.57,2006-10-04,2006
3330,NORTE,PARA,2.651,2006-10-04,2006
3331,NORTE,RONDONIA,2.776,2006-10-04,2006
3332,NORTE,RORAIMA,2.785,2006-10-04,2006
3333,NORTE,TOCANTINS,2.754,2006-10-04,2006
3334,SUDESTE,ESPIRITO SANTO,2.64,2006-10-04,2006
3335,SUDESTE,MINAS GERAIS,2.489,2006-10-04,2006
3336,SUDESTE,RIO DE JANEIRO,2.546,2006-10-04,2006
3337,SUDESTE,SAO PAULO,2.453,2006-10-04,2006
3338,SUL,PARANA,2.403,2006-10-04,2006
3339,SUL,RIO GRANDE DO SUL,2.691,2006-10-04,2006
3340,SUL,SANTA CATARINA,2.574,2006-10-04,2006
3341,NORDESTE,BAHIA,2.689,2006-10-04,2006
3342,NORDESTE,ALAGOAS,2.82,2006-10-04,2006
3343,CENTRO OESTE,MATO GROSSO,2.955,2006-10-04,2006
3344,CENTRO OESTE,DISTRITO FEDERAL,2.466,2006-10-04,2006
3345,CENTRO OESTE,GOIAS,2.63,2006-10-04,2006
3346,CENTRO OESTE,MATO GROSSO DO SUL,2.699,2006-10-04,2006
3347,SUL,RIO GRANDE DO SUL,2.741,2006-10-11,2006
3348,SUL,SANTA CATARINA,2.575,2006-10-11,2006
3349,SUL,PARANA,2.543,2006-10-11,2006
3350,SUDESTE,SAO PAULO,2.438,2006-10-11,2006
3351,SUDESTE,MINAS GERAIS,2.486,2006-10-11,2006
3352,SUDESTE,RIO DE JANEIRO,2.541,2006-10-11,2006
3353,CENTRO OESTE,DISTRITO FEDERAL,2.394,2006-10-11,2006
3354,CENTRO OESTE,GOIAS,2.614,2006-10-11,2006
3355,CENTRO OESTE,MATO GROSSO,2.955,2006-10-11,2006
3356,CENTRO OESTE,MATO GROSSO DO SUL,2.684,2006-10-11,2006
3357,NORDESTE,ALAGOAS,2.822,2006-10-11,2006
3358,NORDESTE,BAHIA,2.681,2006-10-11,2006
3359,NORDESTE,CEARA,2.729,2006-10-11,2006
3360,NORDESTE,MARANHAO,2.765,2006-10-11,2006
3361,NORDESTE,PARAIBA,2.642,2006-10-11,2006
3362,NORDESTE,PERNAMBUCO,2.692,2006-10-11,2006
3363,NORDESTE,PIAUI,2.458,2006-10-11,2006
3364,NORDESTE,RIO GRANDE DO NORTE,2.695,2006-10-11,2006
3365,NORDESTE,SERGIPE,2.538,2006-10-11,2006
3366,NORTE,ACRE,2.961,2006-10-11,2006
3367,NORTE,AMAPA,2.516,2006-10-11,2006
3368,NORTE,AMAZONAS,2.563,2006-10-11,2006
3369,NORTE,PARA,2.649,2006-10-11,2006
3370,NORTE,RORAIMA,2.723,2006-10-11,2006
3371,NORTE,RONDONIA,2.774,2006-10-11,2006
3372,NORTE,TOCANTINS,2.745,2006-10-11,2006
3373,SUDESTE,ESPIRITO SANTO,2.637,2006-10-11,2006
3374,NORDESTE,RIO GRANDE DO NORTE,2.731,2006-10-18,2006
3375,NORDESTE,SERGIPE,2.541,2006-10-18,2006
3376,NORTE,ACRE,2.962,2006-10-18,2006
3377,NORTE,AMAPA,2.508,2006-10-18,2006
3378,NORTE,AMAZONAS,2.551,2006-10-18,2006
3379,NORTE,PARA,2.626,2006-10-18,2006
3380,NORDESTE,PIAUI,2.437,2006-10-18,2006
3381,NORTE,RONDONIA,2.781,2006-10-18,2006
3382,NORTE,RORAIMA,2.745,2006-10-18,2006
3383,NORDESTE,PERNAMBUCO,2.605,2006-10-18,2006
3384,NORDESTE,MARANHAO,2.76,2006-10-18,2006
3385,CENTRO OESTE,DISTRITO FEDERAL,2.525,2006-10-18,2006
3386,CENTRO OESTE,GOIAS,2.593,2006-10-18,2006
3387,CENTRO OESTE,MATO GROSSO,2.952,2006-10-18,2006
3388,CENTRO OESTE,MATO GROSSO DO SUL,2.684,2006-10-18,2006
3389,NORDESTE,ALAGOAS,2.82,2006-10-18,2006
3390,NORDESTE,BAHIA,2.683,2006-10-18,2006
3391,NORDESTE,CEARA,2.715,2006-10-18,2006
3392,NORDESTE,PARAIBA,2.633,2006-10-18,2006
3393,SUL,RIO GRANDE DO SUL,2.737,2006-10-18,2006
3394,SUL,PARANA,2.536,2006-10-18,2006
3395,SUDESTE,SAO PAULO,2.439,2006-10-18,2006
3396,SUDESTE,RIO DE JANEIRO,2.536,2006-10-18,2006
3397,SUDESTE,MINAS GERAIS,2.484,2006-10-18,2006
3398,SUDESTE,ESPIRITO SANTO,2.625,2006-10-18,2006
3399,NORTE,TOCANTINS,2.751,2006-10-18,2006
3400,SUL,SANTA CATARINA,2.575,2006-10-18,2006
3401,SUDESTE,SAO PAULO,2.434,2006-10-25,2006
3402,SUL,PARANA,2.545,2006-10-25,2006
3403,CENTRO OESTE,GOIAS,2.537,2006-10-25,2006
3404,CENTRO OESTE,DISTRITO FEDERAL,2.643,2006-10-25,2006
3405,CENTRO OESTE,MATO GROSSO,2.952,2006-10-25,2006
3406,CENTRO OESTE,MATO GROSSO DO SUL,2.71,2006-10-25,2006
3407,NORDESTE,ALAGOAS,2.822,2006-10-25,2006
3408,NORDESTE,BAHIA,2.673,2006-10-25,2006
3409,SUL,RIO GRANDE DO SUL,2.716,2006-10-25,2006
3410,SUL,SANTA CATARINA,2.574,2006-10-25,2006
3411,SUDESTE,RIO DE JANEIRO,2.539,2006-10-25,2006
3412,SUDESTE,MINAS GERAIS,2.473,2006-10-25,2006
3413,SUDESTE,ESPIRITO SANTO,2.613,2006-10-25,2006
3414,NORTE,TOCANTINS,2.747,2006-10-25,2006
3415,NORTE,RORAIMA,2.691,2006-10-25,2006
3416,NORTE,RONDONIA,2.783,2006-10-25,2006
3417,NORTE,PARA,2.629,2006-10-25,2006
3418,NORTE,AMAZONAS,2.512,2006-10-25,2006
3419,NORTE,AMAPA,2.524,2006-10-25,2006
3420,NORTE,ACRE,2.961,2006-10-25,2006
3421,NORDESTE,RIO GRANDE DO NORTE,2.731,2006-10-25,2006
3422,NORDESTE,PIAUI,2.434,2006-10-25,2006
3423,NORDESTE,PERNAMBUCO,2.582,2006-10-25,2006
3424,NORDESTE,PARAIBA,2.643,2006-10-25,2006
3425,NORDESTE,MARANHAO,2.762,2006-10-25,2006
3426,NORDESTE,CEARA,2.704,2006-10-25,2006
3427,NORDESTE,SERGIPE,2.555,2006-10-25,2006
3428,NORTE,RONDONIA,2.773,2006-11-01,2006
3429,NORTE,PARA,2.621,2006-11-01,2006
3430,CENTRO OESTE,DISTRITO FEDERAL,2.627,2006-11-01,2006
3431,CENTRO OESTE,GOIAS,2.493,2006-11-01,2006
3432,CENTRO OESTE,MATO GROSSO,2.951,2006-11-01,2006
3433,CENTRO OESTE,MATO GROSSO DO SUL,2.731,2006-11-01,2006
3434,NORDESTE,ALAGOAS,2.82,2006-11-01,2006
3435,NORDESTE,BAHIA,2.655,2006-11-01,2006
3436,NORDESTE,MARANHAO,2.753,2006-11-01,2006
3437,NORDESTE,PARAIBA,2.63,2006-11-01,2006
3438,NORDESTE,PERNAMBUCO,2.703,2006-11-01,2006
3439,NORTE,AMAZONAS,2.435,2006-11-01,2006
3440,NORTE,AMAPA,2.512,2006-11-01,2006
3441,NORTE,ACRE,2.96,2006-11-01,2006
3442,NORDESTE,SERGIPE,2.534,2006-11-01,2006
3443,NORDESTE,RIO GRANDE DO NORTE,2.714,2006-11-01,2006
3444,NORDESTE,PIAUI,2.42,2006-11-01,2006
3445,NORDESTE,CEARA,2.699,2006-11-01,2006
3446,NORTE,TOCANTINS,2.751,2006-11-01,2006
3447,SUDESTE,ESPIRITO SANTO,2.608,2006-11-01,2006
3448,SUDESTE,MINAS GERAIS,2.47,2006-11-01,2006
3449,SUDESTE,RIO DE JANEIRO,2.529,2006-11-01,2006
3450,SUL,PARANA,2.538,2006-11-01,2006
3451,SUL,RIO GRANDE DO SUL,2.696,2006-11-01,2006
3452,SUL,SANTA CATARINA,2.57,2006-11-01,2006
3453,SUDESTE,SAO PAULO,2.433,2006-11-01,2006
3454,NORTE,RORAIMA,2.697,2006-11-01,2006
3455,CENTRO OESTE,MATO GROSSO,2.948,2006-11-08,2006
3456,CENTRO OESTE,GOIAS,2.482,2006-11-08,2006
3457,CENTRO OESTE,DISTRITO FEDERAL,2.683,2006-11-08,2006
3458,CENTRO OESTE,MATO GROSSO DO SUL,2.746,2006-11-08,2006
3459,NORDESTE,ALAGOAS,2.819,2006-11-08,2006
3460,NORDESTE,BAHIA,2.639,2006-11-08,2006
3461,NORDESTE,CEARA,2.696,2006-11-08,2006
3462,SUL,PARANA,2.54,2006-11-08,2006
3463,SUDESTE,SAO PAULO,2.418,2006-11-08,2006
3464,SUDESTE,RIO DE JANEIRO,2.536,2006-11-08,2006
3465,SUDESTE,ESPIRITO SANTO,2.579,2006-11-08,2006
3466,NORTE,TOCANTINS,2.745,2006-11-08,2006
3467,NORTE,RORAIMA,2.692,2006-11-08,2006
3468,NORTE,RONDONIA,2.767,2006-11-08,2006
3469,NORTE,PARA,2.621,2006-11-08,2006
3470,NORTE,AMAZONAS,2.415,2006-11-08,2006
3471,NORTE,AMAPA,2.501,2006-11-08,2006
3472,NORTE,ACRE,2.959,2006-11-08,2006
3473,NORDESTE,SERGIPE,2.546,2006-11-08,2006
3474,NORDESTE,RIO GRANDE DO NORTE,2.707,2006-11-08,2006
3475,NORDESTE,PIAUI,2.42,2006-11-08,2006
3476,NORDESTE,PERNAMBUCO,2.565,2006-11-08,2006
3477,NORDESTE,PARAIBA,2.633,2006-11-08,2006
3478,NORDESTE,MARANHAO,2.752,2006-11-08,2006
3479,SUL,RIO GRANDE DO SUL,2.681,2006-11-08,2006
3480,SUL,SANTA CATARINA,2.571,2006-11-08,2006
3481,SUDESTE,MINAS GERAIS,2.467,2006-11-08,2006
3482,SUL,SANTA CATARINA,2.569,2006-11-15,2006
3483,SUL,RIO GRANDE DO SUL,2.668,2006-11-15,2006
3484,SUL,PARANA,2.54,2006-11-15,2006
3485,SUDESTE,SAO PAULO,2.438,2006-11-15,2006
3486,SUDESTE,RIO DE JANEIRO,2.531,2006-11-15,2006
3487,SUDESTE,MINAS GERAIS,2.467,2006-11-15,2006
3488,SUDESTE,ESPIRITO SANTO,2.582,2006-11-15,2006
3489,NORTE,RONDONIA,2.762,2006-11-15,2006
3490,NORTE,PARA,2.609,2006-11-15,2006
3491,NORTE,AMAZONAS,2.57,2006-11-15,2006
3492,NORTE,AMAPA,2.489,2006-11-15,2006
3493,NORTE,ACRE,2.957,2006-11-15,2006
3494,NORDESTE,SERGIPE,2.528,2006-11-15,2006
3495,NORDESTE,RIO GRANDE DO NORTE,2.669,2006-11-15,2006
3496,NORDESTE,PIAUI,2.388,2006-11-15,2006
3497,NORTE,RORAIMA,2.697,2006-11-15,2006
3498,NORDESTE,PERNAMBUCO,2.641,2006-11-15,2006
3499,NORDESTE,MARANHAO,2.745,2006-11-15,2006
3500,NORDESTE,CEARA,2.692,2006-11-15,2006
3501,NORDESTE,BAHIA,2.631,2006-11-15,2006
3502,NORDESTE,ALAGOAS,2.818,2006-11-15,2006
3503,CENTRO OESTE,MATO GROSSO DO SUL,2.755,2006-11-15,2006
3504,CENTRO OESTE,MATO GROSSO,2.949,2006-11-15,2006
3505,CENTRO OESTE,GOIAS,2.592,2006-11-15,2006
3506,CENTRO OESTE,DISTRITO FEDERAL,2.68,2006-11-15,2006
3507,NORDESTE,PARAIBA,2.632,2006-11-15,2006
3508,NORTE,TOCANTINS,2.74,2006-11-15,2006
3509,NORTE,AMAPA,2.492,2006-11-22,2006
3510,SUL,SANTA CATARINA,2.566,2006-11-22,2006
3511,SUL,RIO GRANDE DO SUL,2.718,2006-11-22,2006
3512,SUL,PARANA,2.538,2006-11-22,2006
3513,SUDESTE,SAO PAULO,2.422,2006-11-22,2006
3514,SUDESTE,RIO DE JANEIRO,2.538,2006-11-22,2006
3515,SUDESTE,MINAS GERAIS,2.464,2006-11-22,2006
3516,SUDESTE,ESPIRITO SANTO,2.577,2006-11-22,2006
3517,NORTE,TOCANTINS,2.744,2006-11-22,2006
3518,NORTE,RORAIMA,2.623,2006-11-22,2006
3519,NORTE,RONDONIA,2.753,2006-11-22,2006
3520,NORTE,AMAZONAS,2.54,2006-11-22,2006
3521,CENTRO OESTE,DISTRITO FEDERAL,2.683,2006-11-22,2006
3522,CENTRO OESTE,MATO GROSSO,2.95,2006-11-22,2006
3523,CENTRO OESTE,MATO GROSSO DO SUL,2.757,2006-11-22,2006
3524,NORDESTE,ALAGOAS,2.819,2006-11-22,2006
3525,NORDESTE,BAHIA,2.635,2006-11-22,2006
3526,NORDESTE,CEARA,2.679,2006-11-22,2006
3527,NORDESTE,MARANHAO,2.738,2006-11-22,2006
3528,NORTE,PARA,2.608,2006-11-22,2006
3529,NORDESTE,PERNAMBUCO,2.583,2006-11-22,2006
3530,NORDESTE,PIAUI,2.395,2006-11-22,2006
3531,NORDESTE,RIO GRANDE DO NORTE,2.666,2006-11-22,2006
3532,NORDESTE,SERGIPE,2.548,2006-11-22,2006
3533,NORTE,ACRE,2.957,2006-11-22,2006
3534,CENTRO OESTE,GOIAS,2.592,2006-11-22,2006
3535,NORDESTE,PARAIBA,2.628,2006-11-22,2006
3536,CENTRO OESTE,GOIAS,2.584,2006-11-29,2006
3537,CENTRO OESTE,MATO GROSSO,2.946,2006-11-29,2006
3538,CENTRO OESTE,MATO GROSSO DO SUL,2.75,2006-11-29,2006
3539,NORDESTE,MARANHAO,2.731,2006-11-29,2006
3540,NORDESTE,BAHIA,2.621,2006-11-29,2006
3541,NORDESTE,CEARA,2.667,2006-11-29,2006
3542,NORDESTE,PARAIBA,2.628,2006-11-29,2006
3543,NORDESTE,PERNAMBUCO,2.441,2006-11-29,2006
3544,NORDESTE,ALAGOAS,2.817,2006-11-29,2006
3545,NORDESTE,PIAUI,2.381,2006-11-29,2006
3546,CENTRO OESTE,DISTRITO FEDERAL,2.654,2006-11-29,2006
3547,NORDESTE,RIO GRANDE DO NORTE,2.588,2006-11-29,2006
3548,NORDESTE,SERGIPE,2.521,2006-11-29,2006
3549,NORTE,AMAPA,2.481,2006-11-29,2006
3550,NORTE,ACRE,2.954,2006-11-29,2006
3551,SUL,PARANA,2.519,2006-11-29,2006
3552,NORTE,AMAZONAS,2.515,2006-11-29,2006
3553,NORTE,PARA,2.602,2006-11-29,2006
3554,NORTE,RONDONIA,2.748,2006-11-29,2006
3555,NORTE,RORAIMA,2.579,2006-11-29,2006
3556,NORTE,TOCANTINS,2.739,2006-11-29,2006
3557,SUDESTE,ESPIRITO SANTO,2.572,2006-11-29,2006
3558,SUDESTE,MINAS GERAIS,2.454,2006-11-29,2006
3559,SUDESTE,RIO DE JANEIRO,2.534,2006-11-29,2006
3560,SUDESTE,SAO PAULO,2.419,2006-11-29,2006
3561,SUL,RIO GRANDE DO SUL,2.708,2006-11-29,2006
3562,SUL,SANTA CATARINA,2.556,2006-11-29,2006
3563,NORTE,RONDONIA,2.751,2006-12-06,2006
3564,CENTRO OESTE,MATO GROSSO,2.946,2006-12-06,2006
3565,CENTRO OESTE,MATO GROSSO DO SUL,2.748,2006-12-06,2006
3566,NORDESTE,ALAGOAS,2.823,2006-12-06,2006
3567,NORDESTE,BAHIA,2.625,2006-12-06,2006
3568,NORDESTE,CEARA,2.662,2006-12-06,2006
3569,NORDESTE,MARANHAO,2.753,2006-12-06,2006
3570,NORDESTE,PARAIBA,2.631,2006-12-06,2006
3571,NORDESTE,PERNAMBUCO,2.511,2006-12-06,2006
3572,NORDESTE,PIAUI,2.395,2006-12-06,2006
3573,NORDESTE,RIO GRANDE DO NORTE,2.582,2006-12-06,2006
3574,NORDESTE,SERGIPE,2.541,2006-12-06,2006
3575,NORTE,ACRE,2.953,2006-12-06,2006
3576,NORTE,AMAPA,2.492,2006-12-06,2006
3577,NORTE,AMAZONAS,2.516,2006-12-06,2006
3578,NORTE,PARA,2.617,2006-12-06,2006
3579,SUL,RIO GRANDE DO SUL,2.7,2006-12-06,2006
3580,NORTE,RORAIMA,2.647,2006-12-06,2006
3581,NORTE,TOCANTINS,2.74,2006-12-06,2006
